timestamp_ms,ECG_Raw,ECG_Centered,ECG_LO_P,ECG_LO_N,PPG_HR,PPG_O2,PPG_Conf,PPG_Status,MPU_AccelX,MPU_AccelY,MPU_AccelZ,MPU_GyroX,MPU_GyroY,MPU_GyroZ,MPU_Temp,MPU_VelX,MPU_VelY,MPU_VelZ,t_s,ECG_HR_at_sample
6499.0,455.0,-1351.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,-0.05,10.3,-0.03,0.01,0.0,26.33,0.0,-0.0,0.05,6.499,71.42857142857152
6539.0,1930.0,124.0,0.0,0.0,0.0,0.0,0.0,1.0,0.24,-0.05,10.31,-0.03,0.01,0.0,26.32,0.01,-0.0,0.46,6.539,71.42857142857152
6559.0,1896.0,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.24,-0.06,10.33,-0.03,0.01,0.0,26.33,0.02,-0.0,0.67,6.559,71.42857142857152
6580.0,1933.0,127.0,0.0,0.0,0.0,0.0,0.0,1.0,0.23,-0.06,10.34,-0.03,0.01,0.0,26.31,0.02,-0.0,0.89,6.58,71.42857142857152
6601.0,2923.0,1117.0,0.0,0.0,0.0,0.0,0.0,1.0,0.23,-0.06,10.33,-0.03,0.01,0.0,26.32,0.03,-0.01,1.1,6.601,71.42857142857152
6622.0,1773.0,-33.0,0.0,0.0,0.0,0.0,0.0,1.0,0.23,-0.07,10.35,-0.03,0.01,0.0,26.32,0.03,-0.01,1.32,6.622,71.42857142857152
6643.0,1946.0,140.0,0.0,0.0,0.0,0.0,0.0,1.0,0.24,-0.08,10.33,-0.03,0.01,0.0,26.32,0.04,-0.01,1.54,6.643,71.42857142857152
6664.0,1727.0,-79.0,0.0,0.0,0.0,0.0,0.0,1.0,0.22,-0.07,10.34,-0.03,0.01,0.0,26.32,0.04,-0.01,1.76,6.664,71.42857142857152
6685.0,1916.0,110.0,0.0,0.0,0.0,0.0,0.0,1.0,0.23,-0.06,10.33,-0.03,0.01,0.0,26.33,0.05,-0.01,1.97,6.685,71.42857142857152
6706.0,2236.0,430.0,0.0,0.0,0.0,0.0,0.0,1.0,0.26,-0.06,10.34,-0.03,0.01,0.0,26.32,0.05,-0.01,2.19,6.706,71.42857142857152
6727.0,1840.0,34.0,0.0,0.0,0.0,0.0,0.0,1.0,0.23,-0.06,10.33,-0.03,0.01,0.0,26.33,0.06,-0.01,2.41,6.727,71.42857142857152
6748.0,1251.0,-555.0,0.0,0.0,0.0,0.0,0.0,1.0,0.24,-0.08,10.31,-0.03,0.01,0.01,26.32,0.06,-0.02,2.62,6.748,71.42857142857152
6769.0,2231.0,425.0,0.0,0.0,0.0,0.0,0.0,1.0,0.23,-0.07,10.34,-0.03,0.01,0.0,26.31,0.07,-0.02,2.84,6.769,71.42857142857152
6790.0,1405.0,-401.0,0.0,0.0,0.0,0.0,0.0,1.0,0.24,-0.06,10.35,-0.03,0.01,0.01,26.32,0.07,-0.02,3.06,6.79,71.42857142857152
6811.0,1919.0,113.0,0.0,0.0,0.0,0.0,0.0,1.0,0.24,-0.05,10.31,-0.03,0.01,0.0,26.32,0.08,-0.02,3.27,6.811,71.42857142857152
6832.0,1023.0,-783.0,0.0,0.0,0.0,0.0,0.0,1.0,0.24,-0.06,10.33,-0.03,0.01,0.0,26.33,0.08,-0.02,3.49,6.832,71.42857142857152
6853.0,2128.0,322.0,0.0,0.0,0.0,0.0,0.0,1.0,0.24,-0.06,10.31,-0.03,0.01,0.0,26.32,0.09,-0.02,3.71,6.853,71.42857142857152
6874.0,1793.0,-13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.24,-0.08,10.32,-0.03,0.01,0.0,26.3,0.09,-0.02,3.92,6.874,71.42857142857152
6895.0,2027.0,221.0,0.0,0.0,0.0,0.0,0.0,1.0,0.23,-0.06,10.35,-0.03,0.01,0.0,26.33,0.1,-0.03,4.14,6.895,71.42857142857152
6916.0,1774.0,-32.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,-0.07,10.33,-0.03,0.01,0.0,26.32,0.1,-0.03,4.36,6.916,71.42857142857152
6937.0,1847.0,41.0,0.0,0.0,0.0,0.0,0.0,1.0,0.23,-0.07,10.33,-0.03,0.01,0.0,26.31,0.11,-0.03,4.58,6.937,71.42857142857152
6958.0,1936.0,130.0,0.0,0.0,0.0,0.0,0.0,1.0,0.24,-0.06,10.33,-0.03,0.01,0.0,26.32,0.11,-0.03,4.79,6.958,71.42857142857152
6979.0,3472.0,1666.0,0.0,0.0,0.0,0.0,0.0,1.0,0.24,-0.07,10.32,-0.03,0.01,0.0,26.3,0.12,-0.03,5.01,6.979,71.42857142857152
7000.0,1301.0,-505.0,0.0,0.0,0.0,0.0,0.0,1.0,0.24,-0.05,10.35,-0.03,0.01,0.01,26.33,0.12,-0.03,5.23,7.0,71.42857142857152
7021.0,1815.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.24,-0.04,10.35,-0.03,0.01,0.0,26.32,0.13,-0.03,5.44,7.021,71.42857142857152
7042.0,1847.0,41.0,0.0,0.0,0.0,0.0,0.0,1.0,0.23,-0.06,10.33,-0.03,0.01,0.0,26.33,0.13,-0.03,5.66,7.042,71.42857142857152
7063.0,1693.0,-113.0,0.0,0.0,0.0,0.0,0.0,1.0,0.23,-0.03,10.32,-0.03,0.01,0.01,26.32,0.14,-0.03,5.88,7.063,71.42857142857152
7084.0,1579.0,-227.0,0.0,0.0,0.0,0.0,0.0,1.0,0.23,-0.08,10.32,-0.03,0.01,0.0,26.32,0.14,-0.04,6.09,7.084,71.42857142857152
7105.0,2764.0,958.0,0.0,0.0,0.0,0.0,0.0,1.0,0.23,-0.06,10.32,-0.03,0.01,0.01,26.33,0.15,-0.04,6.31,7.105,71.42857142857152
7126.0,2115.0,309.0,0.0,0.0,0.0,0.0,0.0,1.0,0.22,-0.07,10.33,-0.03,0.01,0.0,26.32,0.15,-0.04,6.53,7.126,71.42857142857152
7147.0,1758.0,-48.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,-0.07,10.33,-0.03,0.01,0.0,26.32,0.16,-0.04,6.75,7.147,71.42857142857152
7168.0,558.0,-1248.0,0.0,0.0,0.0,0.0,0.0,1.0,0.23,-0.06,10.33,-0.03,0.01,0.01,26.3,0.16,-0.04,6.96,7.168,71.42857142857152
7189.0,2095.0,289.0,0.0,0.0,0.0,0.0,0.0,1.0,0.24,-0.06,10.35,-0.03,0.01,0.0,26.32,0.17,-0.04,7.18,7.189,71.42857142857152
7210.0,2330.0,524.0,0.0,0.0,0.0,0.0,0.0,1.0,0.23,-0.06,10.31,-0.03,0.01,0.01,26.31,0.17,-0.04,7.4,7.21,71.42857142857152
7231.0,2189.0,383.0,0.0,0.0,0.0,0.0,0.0,1.0,0.24,-0.07,10.33,-0.03,0.01,0.0,26.32,0.18,-0.05,7.61,7.231,71.42857142857152
7252.0,1871.0,65.0,0.0,0.0,0.0,0.0,0.0,1.0,0.23,-0.06,10.35,-0.03,0.01,0.0,26.31,0.18,-0.05,7.83,7.252,71.42857142857152
7273.0,2093.0,287.0,0.0,0.0,0.0,0.0,0.0,1.0,0.24,-0.07,10.38,-0.03,0.01,0.0,26.31,0.19,-0.05,8.05,7.273,71.42857142857152
7294.0,1851.0,45.0,0.0,0.0,0.0,0.0,0.0,1.0,0.23,-0.05,10.34,-0.03,0.01,0.01,26.32,0.19,-0.05,8.27,7.294,71.42857142857152
7315.0,1939.0,133.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,-0.08,10.32,-0.03,0.01,0.0,26.33,0.2,-0.05,8.48,7.315,71.42857142857152
7336.0,1925.0,119.0,0.0,0.0,0.0,0.0,0.0,1.0,0.23,-0.07,10.34,-0.03,0.01,0.0,26.32,0.2,-0.05,8.7,7.336,71.42857142857152
7357.0,1922.0,116.0,0.0,0.0,0.0,0.0,0.0,1.0,0.24,-0.05,10.34,-0.03,0.01,0.0,26.34,0.21,-0.05,8.92,7.357,71.42857142857152
7378.0,1792.0,-14.0,0.0,0.0,0.0,0.0,0.0,1.0,0.24,-0.07,10.33,-0.03,0.01,0.0,26.33,0.21,-0.05,9.13,7.378,71.42857142857152
7399.0,1776.0,-30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.23,-0.06,10.32,-0.03,0.01,0.01,26.33,0.22,-0.06,9.35,7.399,71.42857142857152
7420.0,2029.0,223.0,0.0,0.0,0.0,0.0,0.0,1.0,0.24,-0.05,10.36,-0.03,0.01,0.0,26.33,0.22,-0.06,9.57,7.42,71.42857142857152
7441.0,1627.0,-179.0,0.0,0.0,0.0,0.0,0.0,1.0,0.22,-0.07,10.34,-0.03,0.01,0.0,26.32,0.23,-0.06,9.78,7.441,71.42857142857152
7462.0,2383.0,577.0,0.0,0.0,0.0,0.0,0.0,1.0,0.23,-0.07,10.35,-0.03,0.01,0.01,26.32,0.23,-0.06,10.0,7.462,71.42857142857152
7483.0,2032.0,226.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,-0.07,10.34,-0.03,0.01,0.0,26.32,0.23,-0.06,10.22,7.483,71.42857142857152
7504.0,1905.0,99.0,0.0,0.0,0.0,0.0,0.0,1.0,0.23,-0.04,10.34,-0.03,0.01,0.0,26.31,0.24,-0.06,10.44,7.504,71.42857142857152
7525.0,1926.0,120.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,-0.06,10.32,-0.03,0.01,0.0,26.33,0.24,-0.06,10.65,7.525,71.42857142857152
7546.0,2091.0,285.0,0.0,0.0,0.0,0.0,0.0,1.0,0.24,-0.07,10.32,-0.03,0.01,0.0,26.32,0.25,-0.07,10.87,7.546,71.42857142857152
7567.0,2147.0,341.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,-0.08,10.32,-0.03,0.01,0.0,26.31,0.26,-0.07,11.09,7.567,71.42857142857152
7588.0,2145.0,339.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,-0.06,10.33,-0.03,0.01,0.0,26.32,0.26,-0.07,11.3,7.588,71.42857142857152
7609.0,1975.0,169.0,0.0,0.0,0.0,0.0,0.0,1.0,0.24,-0.07,10.31,-0.03,0.01,0.0,26.3,0.27,-0.07,11.52,7.609,71.42857142857152
7630.0,2213.0,407.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,-0.05,10.34,-0.03,0.01,0.01,26.33,0.27,-0.07,11.74,7.63,71.42857142857152
7651.0,1937.0,131.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,-0.08,10.34,-0.03,0.01,0.0,26.32,0.28,-0.07,11.95,7.651,71.42857142857152
7672.0,467.0,-1339.0,0.0,0.0,0.0,0.0,0.0,1.0,0.23,-0.05,10.31,-0.03,0.01,0.0,26.33,0.28,-0.07,12.17,7.672,71.42857142857152
7693.0,1665.0,-141.0,0.0,0.0,0.0,0.0,0.0,1.0,0.24,-0.06,10.32,-0.03,0.01,0.0,26.32,0.29,-0.07,12.39,7.693,71.42857142857152
7714.0,1746.0,-60.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,-0.08,10.33,-0.03,0.01,0.0,26.31,0.29,-0.08,12.6,7.714,71.42857142857152
7735.0,1013.0,-793.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,-0.05,10.3,-0.03,0.01,0.0,26.33,0.3,-0.08,12.82,7.735,71.42857142857152
7756.0,2404.0,598.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,-0.08,10.3,-0.03,0.01,0.0,26.32,0.3,-0.08,13.04,7.756,71.42857142857152
7777.0,2405.0,599.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,-0.05,10.32,-0.03,0.01,0.0,26.32,0.31,-0.08,13.25,7.777,71.42857142857152
7798.0,1521.0,-285.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,-0.08,10.32,-0.03,0.01,0.01,26.34,0.31,-0.08,13.47,7.798,71.42857142857152
7819.0,2453.0,647.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,-0.08,10.32,-0.03,0.01,0.0,26.33,0.32,-0.08,13.69,7.819,71.42857142857152
7840.0,1709.0,-97.0,0.0,0.0,0.0,0.0,0.0,1.0,0.24,-0.06,10.3,-0.03,0.01,0.0,26.33,0.32,-0.08,13.9,7.84,71.42857142857152
7861.0,2031.0,225.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,-0.06,10.35,-0.03,0.01,0.0,26.31,0.33,-0.09,14.12,7.861,71.42857142857152
7882.0,1874.0,68.0,0.0,0.0,0.0,0.0,0.0,1.0,0.24,-0.05,10.33,-0.03,0.01,0.0,26.33,0.33,-0.09,14.34,7.882,71.42857142857152
7903.0,1903.0,97.0,0.0,0.0,0.0,0.0,0.0,1.0,0.24,-0.08,10.33,-0.03,0.01,0.0,26.3,0.34,-0.09,14.56,7.903,71.42857142857152
7924.0,1854.0,48.0,0.0,0.0,0.0,0.0,0.0,1.0,0.24,-0.08,10.34,-0.03,0.01,0.0,26.32,0.34,-0.09,14.77,7.924,71.42857142857152
7945.0,1863.0,57.0,0.0,0.0,0.0,0.0,0.0,1.0,0.24,-0.07,10.33,-0.03,0.01,0.0,26.33,0.35,-0.09,14.99,7.945,71.42857142857152
7966.0,1904.0,98.0,0.0,0.0,0.0,0.0,0.0,1.0,0.26,-0.05,10.32,-0.03,0.01,0.0,26.32,0.35,-0.09,15.21,7.966,71.42857142857152
7987.0,1955.0,149.0,0.0,0.0,0.0,0.0,0.0,1.0,0.26,-0.06,10.35,-0.03,0.01,0.0,26.32,0.36,-0.09,15.42,7.987,71.42857142857152
8008.0,0.0,-1806.0,0.0,0.0,0.0,0.0,0.0,1.0,0.22,-0.08,10.33,-0.03,0.01,0.0,26.32,0.36,-0.1,15.64,8.008,71.42857142857152
8029.0,0.0,-1806.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,-0.08,10.34,-0.03,0.01,0.01,26.32,0.37,-0.1,15.86,8.029,71.42857142857152
8050.0,1971.0,165.0,0.0,0.0,0.0,0.0,0.0,1.0,0.23,-0.08,10.32,-0.03,0.01,0.0,26.3,0.37,-0.1,16.07,8.05,71.42857142857152
8071.0,1922.0,116.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,-0.07,10.31,-0.03,0.01,0.0,26.33,0.38,-0.1,16.29,8.071,71.42857142857152
8092.0,1931.0,125.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,-0.06,10.31,-0.03,0.01,0.0,26.31,0.38,-0.1,16.51,8.092,71.42857142857152
8113.0,1934.0,128.0,0.0,0.0,0.0,0.0,0.0,1.0,0.23,-0.05,10.3,-0.03,0.01,0.0,26.31,0.39,-0.1,16.72,8.113,71.42857142857152
8134.0,1947.0,141.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,-0.05,10.33,-0.03,0.01,0.0,26.31,0.39,-0.1,16.94,8.134,71.42857142857152
8155.0,1889.0,83.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,-0.08,10.31,-0.03,0.01,0.0,26.31,0.4,-0.11,17.16,8.155,71.42857142857152
8176.0,1909.0,103.0,0.0,0.0,0.0,0.0,0.0,1.0,0.24,-0.07,10.31,-0.03,0.01,0.0,26.32,0.41,-0.11,17.37,8.176,71.42857142857152
8197.0,134.0,-1672.0,0.0,0.0,0.0,0.0,0.0,1.0,0.24,-0.06,10.31,-0.03,0.01,0.0,26.32,0.41,-0.11,17.59,8.197,71.42857142857152
8218.0,4095.0,2289.0,0.0,0.0,0.0,0.0,0.0,1.0,0.23,-0.05,10.32,-0.03,0.01,0.0,26.31,0.42,-0.11,17.81,8.218,71.42857142857152
8239.0,4095.0,2289.0,0.0,0.0,0.0,0.0,0.0,1.0,0.23,-0.06,10.34,-0.03,0.01,0.0,26.32,0.42,-0.11,18.02,8.239,129.87012987012943
8260.0,4095.0,2289.0,0.0,0.0,0.0,0.0,0.0,1.0,0.24,-0.06,10.33,-0.03,0.01,0.0,26.32,0.42,-0.11,18.24,8.26,129.87012987012943
8281.0,4095.0,2289.0,0.0,0.0,0.0,0.0,0.0,1.0,0.23,-0.05,10.31,-0.03,0.01,0.0,26.31,0.43,-0.11,18.46,8.281,129.87012987012943
8302.0,1670.0,-136.0,0.0,0.0,0.0,0.0,0.0,1.0,0.24,-0.08,10.34,-0.03,0.01,0.0,26.31,0.43,-0.11,18.67,8.302,129.87012987012943
8323.0,1937.0,131.0,0.0,0.0,0.0,0.0,0.0,1.0,0.23,-0.07,10.33,-0.03,0.01,0.0,26.33,0.44,-0.12,18.89,8.323,129.87012987012943
8344.0,1779.0,-27.0,0.0,0.0,0.0,0.0,0.0,1.0,0.24,-0.06,10.32,-0.03,0.01,0.01,26.32,0.44,-0.12,19.11,8.344,129.87012987012943
8365.0,1943.0,137.0,0.0,0.0,0.0,0.0,0.0,1.0,0.24,-0.05,10.34,-0.03,0.01,0.0,26.3,0.45,-0.12,19.33,8.365,129.87012987012943
8386.0,1930.0,124.0,0.0,0.0,0.0,0.0,0.0,1.0,0.24,-0.04,10.35,-0.03,0.01,0.0,26.33,0.45,-0.12,19.54,8.386,129.87012987012943
8407.0,1983.0,177.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,-0.05,10.34,-0.03,0.01,0.01,26.32,0.46,-0.12,19.76,8.407,129.87012987012943
8428.0,0.0,-1806.0,0.0,0.0,0.0,0.0,0.0,1.0,0.23,-0.06,10.34,-0.03,0.01,0.0,26.3,0.47,-0.12,19.98,8.428,129.87012987012943
8449.0,4095.0,2289.0,0.0,0.0,0.0,0.0,0.0,1.0,0.23,-0.06,10.3,-0.03,0.01,0.0,26.31,0.47,-0.12,20.19,8.449,129.87012987012943
8470.0,4095.0,2289.0,0.0,0.0,0.0,0.0,0.0,1.0,0.24,-0.05,10.32,-0.03,0.01,0.01,26.33,0.47,-0.12,20.41,8.47,129.87012987012943
8491.0,2541.0,735.0,0.0,0.0,0.0,0.0,0.0,1.0,0.23,-0.07,10.33,-0.03,0.01,0.0,26.33,0.48,-0.13,20.63,8.491,129.87012987012943
8512.0,1762.0,-44.0,0.0,0.0,0.0,0.0,0.0,1.0,0.24,-0.06,10.34,-0.03,0.01,0.0,26.33,0.48,-0.13,20.84,8.512,129.87012987012943
8533.0,1817.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.23,-0.06,10.33,-0.03,0.01,0.0,26.31,0.49,-0.13,21.06,8.533,129.87012987012943
8554.0,2363.0,557.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,-0.05,10.28,-0.03,0.01,0.0,26.32,0.49,-0.13,21.28,8.554,129.87012987012943
8575.0,1844.0,38.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,-0.07,10.32,-0.03,0.01,0.0,26.34,0.5,-0.13,21.49,8.575,129.87012987012943
8596.0,1904.0,98.0,0.0,0.0,0.0,0.0,0.0,1.0,0.23,-0.07,10.33,-0.03,0.01,0.01,26.34,0.51,-0.13,21.71,8.596,129.87012987012943
8617.0,2218.0,412.0,0.0,0.0,0.0,0.0,0.0,1.0,0.24,-0.06,10.32,-0.03,0.01,0.0,26.34,0.51,-0.13,21.93,8.617,129.87012987012943
8638.0,1859.0,53.0,0.0,0.0,0.0,0.0,0.0,1.0,0.24,-0.04,10.33,-0.03,0.01,0.0,26.34,0.52,-0.13,22.14,8.638,129.87012987012943
8659.0,1876.0,70.0,0.0,0.0,0.0,0.0,0.0,1.0,0.23,-0.07,10.33,-0.03,0.01,0.0,26.34,0.52,-0.14,22.36,8.659,129.87012987012943
8680.0,1863.0,57.0,0.0,0.0,0.0,0.0,0.0,1.0,0.24,-0.09,10.33,-0.03,0.01,0.0,26.32,0.53,-0.14,22.58,8.68,129.87012987012943
8701.0,1983.0,177.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,-0.06,10.31,-0.03,0.01,0.0,26.32,0.53,-0.14,22.8,8.701,129.87012987012943
8722.0,1943.0,137.0,0.0,0.0,0.0,0.0,0.0,1.0,0.22,-0.05,10.32,-0.03,0.01,0.0,26.32,0.54,-0.14,23.01,8.722,129.87012987012943
8743.0,1953.0,147.0,0.0,0.0,0.0,0.0,0.0,1.0,0.24,-0.08,10.33,-0.03,0.01,0.0,26.32,0.54,-0.14,23.23,8.743,129.87012987012943
8764.0,1952.0,146.0,0.0,0.0,0.0,0.0,0.0,1.0,0.23,-0.06,10.3,-0.03,0.01,0.0,26.33,0.55,-0.14,23.45,8.764,129.87012987012943
8785.0,0.0,-1806.0,0.0,0.0,0.0,0.0,0.0,1.0,0.24,-0.07,10.35,-0.03,0.01,0.0,26.31,0.55,-0.14,23.66,8.785,129.87012987012943
8806.0,0.0,-1806.0,0.0,0.0,0.0,0.0,0.0,1.0,0.24,-0.07,10.32,-0.03,0.01,0.0,26.32,0.56,-0.15,23.88,8.806,129.87012987012943
8827.0,0.0,-1806.0,0.0,0.0,0.0,0.0,0.0,1.0,0.23,-0.07,10.32,-0.03,0.01,0.0,26.33,0.56,-0.15,24.1,8.827,129.87012987012943
8848.0,0.0,-1806.0,0.0,0.0,0.0,0.0,0.0,1.0,0.22,-0.07,10.31,-0.03,0.01,0.0,26.35,0.56,-0.15,24.31,8.848,129.87012987012943
8869.0,0.0,-1806.0,0.0,0.0,0.0,0.0,0.0,1.0,0.23,-0.07,10.36,-0.03,0.01,0.0,26.33,0.57,-0.15,24.53,8.869,129.87012987012943
8890.0,0.0,-1806.0,0.0,0.0,0.0,0.0,0.0,1.0,0.23,-0.07,10.31,-0.03,0.01,0.0,26.32,0.57,-0.15,24.75,8.89,129.87012987012943
8911.0,0.0,-1806.0,0.0,0.0,0.0,0.0,0.0,1.0,0.26,-0.05,10.34,-0.03,0.01,0.0,26.31,0.58,-0.15,24.96,8.911,129.87012987012943
8932.0,0.0,-1806.0,0.0,0.0,0.0,0.0,0.0,1.0,0.24,-0.07,10.34,-0.03,0.01,0.0,26.33,0.58,-0.15,25.18,8.932,129.87012987012943
8953.0,2086.0,280.0,0.0,0.0,0.0,0.0,0.0,1.0,0.22,-0.05,10.33,-0.03,0.01,0.0,26.33,0.59,-0.16,25.4,8.953,129.87012987012943
8974.0,1909.0,103.0,0.0,0.0,0.0,0.0,0.0,1.0,0.24,-0.05,10.35,-0.03,0.01,0.0,26.31,0.59,-0.16,25.62,8.974,129.87012987012943
8995.0,1906.0,100.0,0.0,0.0,0.0,0.0,0.0,2.0,0.22,-0.07,10.31,-0.03,0.01,0.0,26.32,0.6,-0.16,25.83,8.995,129.87012987012943
9016.0,1890.0,84.0,0.0,0.0,0.0,0.0,0.0,2.0,0.25,-0.05,10.34,-0.03,0.01,0.0,26.31,0.6,-0.16,26.05,9.016,129.87012987012943
9037.0,1917.0,111.0,0.0,0.0,0.0,0.0,0.0,2.0,0.23,-0.07,10.32,-0.03,0.01,0.01,26.31,0.61,-0.16,26.27,9.037,129.87012987012943
9058.0,1767.0,-39.0,0.0,0.0,0.0,0.0,0.0,2.0,0.23,-0.07,10.32,-0.03,0.01,0.0,26.34,0.61,-0.16,26.48,9.058,51.948051948051976
9079.0,1091.0,-715.0,0.0,0.0,0.0,0.0,0.0,2.0,0.24,-0.08,10.32,-0.03,0.01,0.0,26.33,0.62,-0.16,26.7,9.079,51.948051948051976
9100.0,330.0,-1476.0,0.0,0.0,0.0,0.0,0.0,2.0,0.24,-0.07,10.3,-0.03,0.01,0.0,26.34,0.62,-0.16,26.92,9.1,51.948051948051976
9121.0,2053.0,247.0,0.0,0.0,0.0,0.0,0.0,2.0,0.24,-0.06,10.33,-0.03,0.01,0.0,26.33,0.63,-0.17,27.13,9.121,51.948051948051976
9142.0,2005.0,199.0,0.0,0.0,0.0,0.0,0.0,1.0,0.24,-0.06,10.34,-0.03,0.01,0.0,26.31,0.63,-0.17,27.35,9.142,51.948051948051976
9163.0,1877.0,71.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,-0.06,10.35,-0.03,0.01,0.01,26.32,0.64,-0.17,27.57,9.163,51.948051948051976
9184.0,2035.0,229.0,0.0,0.0,0.0,0.0,0.0,2.0,0.24,-0.07,10.33,-0.03,0.01,0.0,26.32,0.64,-0.17,27.78,9.184,51.948051948051976
9205.0,2097.0,291.0,0.0,0.0,0.0,0.0,0.0,2.0,0.23,-0.06,10.32,-0.03,0.01,0.0,26.33,0.65,-0.17,28.0,9.205,51.948051948051976
9226.0,1831.0,25.0,0.0,0.0,0.0,0.0,0.0,2.0,0.23,-0.06,10.34,-0.03,0.01,0.0,26.33,0.65,-0.17,28.22,9.226,51.948051948051976
9247.0,1741.0,-65.0,0.0,0.0,0.0,0.0,0.0,2.0,0.25,-0.06,10.33,-0.03,0.01,0.0,26.32,0.66,-0.17,28.43,9.247,51.948051948051976
9268.0,328.0,-1478.0,0.0,0.0,0.0,0.0,0.0,2.0,0.24,-0.05,10.31,-0.03,0.01,0.0,26.33,0.66,-0.17,28.65,9.268,51.948051948051976
9289.0,1995.0,189.0,0.0,0.0,0.0,0.0,0.0,2.0,0.24,-0.06,10.34,-0.03,0.01,0.0,26.33,0.67,-0.18,28.87,9.289,51.948051948051976
9310.0,2096.0,290.0,0.0,0.0,0.0,0.0,0.0,2.0,0.24,-0.07,10.34,-0.03,0.01,0.0,26.32,0.67,-0.18,29.09,9.31,51.948051948051976
9331.0,1938.0,132.0,0.0,0.0,0.0,0.0,0.0,2.0,0.25,-0.05,10.34,-0.03,0.01,0.0,26.33,0.68,-0.18,29.3,9.331,51.948051948051976
9352.0,1946.0,140.0,0.0,0.0,0.0,0.0,0.0,2.0,0.25,-0.05,10.35,-0.03,0.01,0.0,26.31,0.69,-0.18,29.52,9.352,51.948051948051976
9373.0,2066.0,260.0,0.0,0.0,0.0,0.0,0.0,2.0,0.23,-0.05,10.33,-0.03,0.01,0.0,26.32,0.69,-0.18,29.74,9.373,51.948051948051976
9394.0,1967.0,161.0,0.0,0.0,0.0,0.0,0.0,2.0,0.25,-0.06,10.31,-0.03,0.01,0.0,26.33,0.7,-0.18,29.95,9.394,51.948051948051976
9415.0,1989.0,183.0,0.0,0.0,0.0,0.0,0.0,2.0,0.24,-0.08,10.34,-0.03,0.01,0.0,26.32,0.7,-0.18,30.17,9.415,51.948051948051976
9436.0,1966.0,160.0,0.0,0.0,0.0,0.0,0.0,2.0,0.26,-0.06,10.3,-0.03,0.01,0.0,26.33,0.71,-0.18,30.39,9.436,51.948051948051976
9457.0,1919.0,113.0,0.0,0.0,0.0,0.0,0.0,2.0,0.24,-0.06,10.34,-0.03,0.01,0.0,26.32,0.71,-0.19,30.6,9.457,51.948051948051976
9478.0,1991.0,185.0,0.0,0.0,0.0,0.0,0.0,2.0,0.26,-0.06,10.33,-0.03,0.01,0.0,26.3,0.72,-0.19,30.82,9.478,51.948051948051976
9499.0,1936.0,130.0,0.0,0.0,0.0,0.0,0.0,2.0,0.23,-0.07,10.33,-0.03,0.01,0.0,26.32,0.72,-0.19,31.04,9.499,51.948051948051976
9520.0,1853.0,47.0,0.0,0.0,0.0,0.0,0.0,2.0,0.24,-0.07,10.3,-0.03,0.01,0.0,26.34,0.73,-0.19,31.26,9.52,51.948051948051976
9541.0,1959.0,153.0,0.0,0.0,0.0,0.0,0.0,2.0,0.23,-0.07,10.31,-0.03,0.01,0.0,26.3,0.73,-0.19,31.47,9.541,51.948051948051976
9562.0,1907.0,101.0,0.0,0.0,0.0,0.0,0.0,2.0,0.24,-0.07,10.36,-0.03,0.01,0.0,26.32,0.74,-0.19,31.69,9.562,51.948051948051976
9583.0,1905.0,99.0,0.0,0.0,0.0,0.0,0.0,2.0,0.23,-0.07,10.34,-0.03,0.01,0.0,26.31,0.74,-0.19,31.91,9.583,51.948051948051976
9604.0,0.0,-1806.0,0.0,0.0,0.0,0.0,0.0,2.0,0.24,-0.04,10.35,-0.03,0.01,0.0,26.3,0.75,-0.2,32.12,9.604,51.948051948051976
